sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
11653,1.0,7.0,22.0,9.0,9.0,1.0,0.03125,0.21875,0.6875,0.28125,0.28125,0.03125,-0.51418257,-0.7362642,-0.026792696,-0.3807573,0.71732193,-0.4952576,0.71732193,-0.026792696,0.74411464,Great Fit,TTDPT,20,1,2
11654,13.0,16.0,24.0,4.0,12.0,23.0,0.40625,0.5,0.75,0.125,0.375,0.71875,0.46101314,0.2894815,0.020133236,0.16008763,0.6760052,0.30835658,0.6760052,0.46101314,0.21499208,Great Fit,TTDPT,17,1,2
11655,4.0,7.0,17.0,7.0,6.0,0.0,0.125,0.21875,0.53125,0.21875,0.1875,0.0,-0.46638337,-0.74716777,-0.2532216,-0.5819097,0.765177,-0.6738091,0.765177,-0.2532216,1.0183986,Best Fit,TTDPT,36,2,4
11656,0.0,0.0,0.0,16.0,12.0,24.0,0.0,0.0,0.0,0.5,0.375,0.75,0.014692504,0.30375475,0.56963766,0.7495317,-0.4896102,0.7493713,0.7495317,0.7493713,0.00016041864,Best Fit,TMDT,18,1,2
11657,10.0,15.0,16.0,18.0,19.0,19.0,0.3125,0.46875,0.5,0.5625,0.59375,0.59375,-0.16000132,0.02175066,0.7908138,0.5973589,-0.23177145,0.6097346,0.7908138,0.6097346,0.18107922,Best Fit,MKT,19,2,2
11658,19.0,16.0,15.0,4.0,23.0,27.0,0.59375,0.5,0.46875,0.125,0.71875,0.84375,0.44492882,0.57632905,0.47825915,0.7225681,0.031520955,0.6321635,0.7225681,0.6321635,0.09040454,Great Fit,TMDT,17,1,2
11659,4.0,4.0,9.0,9.0,15.0,16.0,0.125,0.125,0.28125,0.28125,0.46875,0.5,-0.17251308,0.08726005,0.8323159,0.8992913,-0.12054288,0.68146634,0.8992913,0.8323159,0.066975355,Best Fit,TMDT,31,2,2
11660,6.0,11.0,13.0,13.0,10.0,17.0,0.1875,0.34375,0.40625,0.40625,0.3125,0.53125,0.22947237,0.24935395,0.33431277,0.35585627,0.052599248,0.6431239,0.6431239,0.35585627,0.28726766,Great Fit,KETOAN,24,1,2
11661,9.0,32.0,7.0,25.0,18.0,23.0,0.28125,1.0,0.21875,0.78125,0.5625,0.71875,0.50073314,0.5868776,0.2676989,0.06430969,-0.7319251,0.54756206,0.5868776,0.54756206,0.039315492,Good Fit,ATTT,16,1,1
11662,16.0,14.0,4.0,20.0,24.0,28.0,0.5,0.4375,0.125,0.625,0.75,0.875,0.17046934,0.5329853,0.6092332,0.8099912,-0.782498,0.76641715,0.8099912,0.76641715,0.043573994,Best Fit,TMDT,17,1,2
11663,1.0,7.0,0.0,11.0,4.0,12.0,0.03125,0.21875,0.0,0.34375,0.125,0.375,0.34460714,0.5223301,0.28444678,0.34690467,-0.6724879,0.7019356,0.7019356,0.5223301,0.17960553,Great Fit,KETOAN,23,2,4
11664,21.0,23.0,9.0,14.0,15.0,26.0,0.65625,0.71875,0.28125,0.4375,0.46875,0.8125,0.8610778,0.96483755,0.011530015,0.30666617,-0.5264867,0.66560304,0.96483755,0.8610778,0.10375975,Best Fit,ATTT,17,1,2
11665,21.0,20.0,14.0,16.0,27.0,22.0,0.65625,0.625,0.4375,0.5,0.84375,0.6875,0.14926124,0.44850174,0.694237,0.74629945,-0.5537159,0.5302291,0.74629945,0.694237,0.05206249,Best Fit,TMDT,27,1,3
11666,3.0,5.0,22.0,14.0,3.0,0.0,0.09375,0.15625,0.6875,0.4375,0.09375,0.0,-0.54028374,-0.79088634,-0.35879964,-0.595539,0.6704872,-0.6463206,0.6704872,-0.35879964,1.0292869,Great Fit,TTDPT,20,1,3
11667,16.0,4.0,0.0,12.0,12.0,16.0,0.5,0.125,0.0,0.375,0.375,0.5,0.044212863,0.35954028,0.17375274,0.5810972,-0.6227767,0.3904016,0.5810972,0.3904016,0.19069557,Good Fit,TMDT,61,1,4
11668,18.0,16.0,12.0,13.0,8.0,20.0,0.5625,0.5,0.375,0.40625,0.25,0.625,0.7723101,0.7130812,-0.48486885,-0.046587892,-0.08967793,0.34454596,0.7723101,0.7130812,0.059228886,Best Fit,CNTT,17,2,1
11669,10.0,4.0,14.0,20.0,31.0,25.0,0.3125,0.125,0.4375,0.625,0.96875,0.78125,-0.44295153,-0.123073,0.81732875,0.86127853,-0.24982345,0.47450233,0.86127853,0.81732875,0.04394977,Best Fit,TMDT,17,1,2
11670,0.0,6.0,13.0,9.0,13.0,8.0,0.0,0.1875,0.40625,0.28125,0.40625,0.25,-0.46827286,-0.436542,0.6433519,0.30263716,0.26817107,0.13771614,0.6433519,0.30263716,0.34071472,Great Fit,MKT,14,2,1
11671,19.0,25.0,4.0,19.0,14.0,21.0,0.59375,0.78125,0.125,0.59375,0.4375,0.65625,0.65869194,0.7803238,-0.04209383,0.06132997,-0.8173132,0.46034122,0.7803238,0.65869194,0.12163185,Best Fit,ATTT,14,1,1
11672,14.0,15.0,19.0,12.0,4.0,6.0,0.4375,0.46875,0.59375,0.375,0.125,0.1875,0.0072816117,-0.36878362,-0.83168817,-0.9282279,0.64343053,-0.7283617,0.64343053,0.0072816117,0.6361489,Great Fit,TTDPT,31,1,3
11673,17.0,12.0,5.0,20.0,11.0,21.0,0.53125,0.375,0.15625,0.625,0.34375,0.65625,0.25782225,0.4812992,-0.04666953,0.3085471,-0.6954335,0.44625825,0.4812992,0.44625825,0.03504094,Good Fit,ATTT,27,1,2
11674,6.0,3.0,21.0,9.0,5.0,0.0,0.1875,0.09375,0.65625,0.28125,0.15625,0.0,-0.5953565,-0.8438544,-0.34556368,-0.5180688,0.82593215,-0.72126466,0.82593215,-0.34556368,1.1714959,Best Fit,TTDPT,35,2,4
11675,12.0,8.0,7.0,14.0,15.0,12.0,0.375,0.25,0.21875,0.4375,0.46875,0.375,-0.41705734,-0.04377215,0.49860618,0.6091466,-0.6954387,0.24390435,0.6091466,0.49860618,0.11054041,Great Fit,TMDT,64,1,4
11676,6.0,17.0,2.0,12.0,9.0,16.0,0.1875,0.53125,0.0625,0.375,0.28125,0.5,0.67995316,0.80579555,0.2725554,0.25111175,-0.7441692,0.7382173,0.80579555,0.7382173,0.06757827,Best Fit,ATTT,15,2,2
11677,9.0,13.0,9.0,6.0,8.0,18.0,0.28125,0.40625,0.28125,0.1875,0.25,0.5625,0.8702899,0.8742073,0.15781286,0.4049647,-0.05327424,0.80516773,0.8742073,0.8702899,0.003917378,Best Fit,ATTT,15,1,1
11678,6.0,10.0,22.0,8.0,15.0,3.0,0.1875,0.3125,0.6875,0.25,0.46875,0.09375,-0.5229802,-0.70454365,0.11078922,-0.2627151,0.6917767,-0.49708375,0.6917767,0.11078922,0.58098745,Great Fit,TTDPT,17,2,2
11679,11.0,21.0,5.0,22.0,11.0,11.0,0.34375,0.65625,0.15625,0.6875,0.34375,0.34375,0.205929,0.25693977,-0.098956525,-0.29685137,-0.7528368,0.07679226,0.25693977,0.205929,0.05101077,Good Fit,ATTT,16,2,2
11680,5.0,8.0,16.0,24.0,26.0,19.0,0.15625,0.25,0.5,0.75,0.8125,0.59375,-0.56680596,-0.32909545,0.7411069,0.57079124,-0.2298076,0.3115549,0.7411069,0.57079124,0.17031568,Best Fit,MKT,53,2,3
11681,18.0,32.0,20.0,25.0,20.0,25.0,0.5625,1.0,0.625,0.78125,0.625,0.78125,0.650402,0.577344,0.015551973,-0.20881209,-0.42168483,0.41244283,0.650402,0.577344,0.07305798,Great Fit,CNTT,17,1,3
11682,5.0,11.0,11.0,16.0,18.0,13.0,0.15625,0.34375,0.34375,0.5,0.5625,0.40625,-0.39006862,-0.16932862,0.813665,0.50391185,-0.38305265,0.39141387,0.813665,0.50391185,0.3097531,Best Fit,MKT,18,2,1
11683,11.0,24.0,18.0,18.0,23.0,22.0,0.34375,0.75,0.5625,0.5625,0.71875,0.6875,0.31842914,0.39427122,0.7243691,0.393861,-0.29080448,0.6671223,0.7243691,0.6671223,0.05724677,Great Fit,MKT,19,2,2
11684,9.0,19.0,4.0,5.0,8.0,18.0,0.28125,0.59375,0.125,0.15625,0.25,0.5625,0.95234853,0.97619396,0.13985656,0.23862031,-0.39694116,0.7302868,0.97619396,0.95234853,0.023845462,Best Fit,ATTT,37,2,3
11685,19.0,9.0,16.0,7.0,11.0,11.0,0.59375,0.28125,0.5,0.21875,0.34375,0.34375,-0.08254107,-0.21462803,-0.45107,-0.15745836,0.6445276,-0.4604235,0.6445276,-0.08254107,0.7270687,Great Fit,TTDPT,17,2,2
11686,11.0,10.0,5.0,12.0,27.0,25.0,0.34375,0.3125,0.15625,0.375,0.84375,0.78125,0.057586923,0.4125304,0.85702145,0.9668345,-0.54454863,0.7760829,0.9668345,0.85702145,0.109813,Best Fit,TMDT,18,1,2
11687,4.0,14.0,14.0,24.0,23.0,19.0,0.125,0.4375,0.4375,0.75,0.71875,0.59375,-0.32762328,-0.11997718,0.72447234,0.46461475,-0.4004703,0.43516672,0.72447234,0.46461475,0.2598576,Great Fit,MKT,16,2,2
11688,3.0,10.0,9.0,4.0,13.0,7.0,0.09375,0.3125,0.28125,0.125,0.40625,0.21875,0.0005615762,0.03371343,0.74009466,0.35343575,0.07158468,0.29940045,0.74009466,0.35343575,0.38665888,Best Fit,MKT,19,2,2
11689,28.0,13.0,8.0,9.0,20.0,27.0,0.875,0.40625,0.25,0.28125,0.625,0.84375,0.37064317,0.57669944,0.1338885,0.58807856,-0.28686127,0.44406402,0.58807856,0.57669944,0.011379125,Good Fit,TMDT,25,2,4
11690,15.0,15.0,23.0,19.0,9.0,16.0,0.46875,0.46875,0.71875,0.59375,0.28125,0.5,-0.09740804,-0.38649935,-0.630779,-0.59549415,0.66208476,-0.40320683,0.66208476,-0.09740804,0.75949275,Great Fit,TTDPT,16,1,2
11691,22.0,15.0,6.0,10.0,16.0,18.0,0.6875,0.46875,0.1875,0.3125,0.5,0.5625,0.45040601,0.6411437,0.03989181,0.38762528,-0.50164694,0.3429715,0.6411437,0.45040601,0.19073763,Great Fit,ATTT,17,1,1
11692,3.0,14.0,23.0,9.0,3.0,1.0,0.09375,0.4375,0.71875,0.28125,0.09375,0.03125,-0.13627684,-0.4812931,-0.3772665,-0.70357054,0.70563936,-0.5302053,0.70563936,-0.13627684,0.8419162,Great Fit,TTDPT,19,2,2
11693,15.0,21.0,24.0,32.0,30.0,28.0,0.46875,0.65625,0.75,1.0,0.9375,0.875,-0.39893708,-0.19192706,0.6773612,0.4841618,-0.31353095,0.40401614,0.6773612,0.4841618,0.19319938,Great Fit,MKT,22,2,2
11694,10.0,13.0,25.0,16.0,16.0,12.0,0.3125,0.40625,0.78125,0.5,0.5,0.375,-0.5372283,-0.7255766,0.044632364,-0.24680863,0.7366903,-0.39578503,0.7366903,0.044632364,0.6920579,Best Fit,TTDPT,18,2,2
11695,16.0,26.0,22.0,20.0,16.0,23.0,0.5,0.8125,0.6875,0.625,0.5,0.71875,0.6733166,0.459053,-0.14475979,-0.28825694,0.113695376,0.34052935,0.6733166,0.459053,0.2142636,Great Fit,CNTT,31,2,3
11696,22.0,29.0,13.0,28.0,19.0,20.0,0.6875,0.90625,0.40625,0.875,0.59375,0.625,0.32958186,0.38230383,-0.18794443,-0.29650822,-0.78148717,0.08352755,0.38230383,0.32958186,0.052721992,Good Fit,ATTT,30,1,3
11697,2.0,1.0,21.0,15.0,26.0,16.0,0.0625,0.03125,0.65625,0.46875,0.8125,0.5,-0.62224,-0.47331795,0.70214957,0.56435835,0.21475086,0.1726161,0.70214957,0.56435835,0.13779125,Great Fit,MKT,22,2,4
11698,19.0,16.0,13.0,6.0,0.0,21.0,0.59375,0.5,0.40625,0.1875,0.0,0.65625,0.7683713,0.60084355,-0.5690694,-0.17751351,0.2396314,0.1969607,0.7683713,0.60084355,0.16752775,Best Fit,CNTT,27,2,2
11699,20.0,19.0,3.0,8.0,15.0,12.0,0.625,0.59375,0.09375,0.25,0.46875,0.375,0.49340412,0.5999831,-0.020744415,0.07834257,-0.56635207,0.16169505,0.5999831,0.49340412,0.10657901,Good Fit,ATTT,17,1,2
11700,13.0,12.0,31.0,11.0,19.0,4.0,0.40625,0.375,0.96875,0.34375,0.59375,0.125,-0.5660185,-0.7707469,-0.06746414,-0.34302726,0.7875877,-0.64166504,0.7875877,-0.06746414,0.8550519,Best Fit,TTDPT,19,1,2
11701,0.0,6.0,0.0,1.0,2.0,4.0,0.0,0.1875,0.0,0.03125,0.0625,0.125,0.8000477,0.8197615,0.31073788,0.17249691,-0.4656188,0.69363046,0.8197615,0.8000477,0.019713812,Best Fit,ATTT,32,2,2
11702,7.0,9.0,11.0,23.0,15.0,22.0,0.21875,0.28125,0.34375,0.71875,0.46875,0.6875,-0.1599811,0.061739393,0.43524235,0.50257945,-0.4089117,0.5393078,0.5393078,0.50257945,0.036728345,Good Fit,KETOAN,54,1,3
11703,21.0,24.0,1.0,7.0,12.0,14.0,0.65625,0.75,0.03125,0.21875,0.375,0.4375,0.69741577,0.7388963,-0.13621356,-0.029859634,-0.53112525,0.23706678,0.7388963,0.69741577,0.04148053,Best Fit,ATTT,15,1,2
11704,17.0,1.0,1.0,24.0,24.0,27.0,0.53125,0.03125,0.03125,0.75,0.75,0.84375,-0.21809536,0.14679934,0.46880305,0.7395254,-0.6048148,0.47497517,0.7395254,0.47497517,0.26455018,Best Fit,TMDT,29,2,2
11705,0.0,3.0,19.0,3.0,0.0,0.0,0.0,0.09375,0.59375,0.09375,0.0,0.0,-0.28989244,-0.59403735,-0.29992408,-0.4835023,0.899849,-0.49184257,0.899849,-0.28989244,1.1897415,Best Fit,TTDPT,15,1,1
11706,11.0,24.0,2.0,26.0,13.0,20.0,0.34375,0.75,0.0625,0.8125,0.40625,0.625,0.3764254,0.517058,0.104567684,0.04651961,-0.8534297,0.44980022,0.517058,0.44980022,0.06725778,Good Fit,ATTT,41,2,4
11707,11.0,22.0,28.0,11.0,1.0,0.0,0.34375,0.6875,0.875,0.34375,0.03125,0.0,0.013636124,-0.3673188,-0.6212928,-0.87268347,0.6509571,-0.6425807,0.6509571,0.013636124,0.637321,Great Fit,TTDPT,19,2,2
11708,14.0,19.0,8.0,5.0,14.0,23.0,0.4375,0.59375,0.25,0.15625,0.4375,0.71875,0.8558983,0.9389081,0.28938743,0.49504426,-0.27320373,0.7833993,0.9389081,0.8558983,0.08300981,Best Fit,ATTT,16,1,1
11709,7.0,18.0,9.0,13.0,12.0,21.0,0.21875,0.5625,0.28125,0.40625,0.375,0.65625,0.6999806,0.7884998,0.40195727,0.40239006,-0.45207107,0.886287,0.886287,0.7884998,0.097787164,Best Fit,KETOAN,31,2,4
11710,10.0,18.0,14.0,27.0,22.0,26.0,0.3125,0.5625,0.4375,0.84375,0.6875,0.8125,-0.025549807,0.2102649,0.59377015,0.5190843,-0.5844848,0.651622,0.651622,0.59377015,0.05785189,Great Fit,KETOAN,17,2,2
11711,7.0,22.0,5.0,18.0,10.0,23.0,0.21875,0.6875,0.15625,0.5625,0.3125,0.71875,0.6577728,0.74761146,0.19842705,0.19947794,-0.63853806,0.7298316,0.74761146,0.7298316,0.017779917,Best Fit,ATTT,17,2,1
11712,10.0,21.0,27.0,14.0,11.0,7.0,0.3125,0.65625,0.84375,0.4375,0.34375,0.21875,-0.106014125,-0.44777086,-0.3366505,-0.7039254,0.6674281,-0.53262585,0.6674281,-0.106014125,0.7734422,Great Fit,TTDPT,19,1,2
11713,15.0,17.0,17.0,17.0,9.0,25.0,0.46875,0.53125,0.53125,0.53125,0.28125,0.78125,0.61853373,0.5424192,-0.25088444,0.06536386,0.08427777,0.5077251,0.61853373,0.5424192,0.07611453,Great Fit,CNTT,29,2,3
11714,20.0,29.0,17.0,23.0,19.0,22.0,0.625,0.90625,0.53125,0.71875,0.59375,0.6875,0.6747661,0.63478655,-0.11839536,-0.27190587,-0.58725303,0.30233788,0.6747661,0.63478655,0.039979577,Great Fit,CNTT,20,2,3
11715,2.0,2.0,4.0,8.0,18.0,12.0,0.0625,0.0625,0.125,0.25,0.5625,0.375,-0.31848535,0.013724811,0.93826073,0.89083576,-0.3750553,0.5677625,0.93826073,0.89083576,0.04742493,Best Fit,MKT,20,2,2
11716,16.0,2.0,10.0,22.0,16.0,27.0,0.5,0.0625,0.3125,0.6875,0.5,0.84375,-0.18763644,0.08031037,0.25809133,0.6352806,-0.29160672,0.4350242,0.6352806,0.4350242,0.20025644,Great Fit,TMDT,50,2,2
11717,6.0,10.0,10.0,10.0,14.0,8.0,0.1875,0.3125,0.3125,0.3125,0.4375,0.25,-0.44245002,-0.3192591,0.7756102,0.3078765,-0.14907362,0.10736399,0.7756102,0.3078765,0.4677337,Best Fit,MKT,33,2,3
11718,19.0,13.0,9.0,19.0,14.0,17.0,0.59375,0.40625,0.28125,0.59375,0.4375,0.53125,0.031789813,0.2633521,-0.15367565,0.18652257,-0.69386107,0.14771156,0.2633521,0.18652257,0.07682953,Good Fit,ATTT,25,1,3
11719,14.0,21.0,15.0,23.0,16.0,23.0,0.4375,0.65625,0.46875,0.71875,0.5,0.71875,0.4053664,0.4939664,0.16291529,0.14761242,-0.5643536,0.61403567,0.61403567,0.4939664,0.12006927,Great Fit,KETOAN,20,2,3
11720,1.0,23.0,5.0,17.0,0.0,20.0,0.03125,0.71875,0.15625,0.53125,0.0,0.625,0.65801144,0.6046406,-0.07216898,-0.11913521,-0.37365392,0.5123928,0.65801144,0.6046406,0.05337082,Great Fit,CNTT,46,1,4
11721,29.0,17.0,6.0,14.0,11.0,18.0,0.90625,0.53125,0.1875,0.4375,0.34375,0.5625,0.42389014,0.49124113,-0.4468854,-0.051550973,-0.3893091,0.012806828,0.49124113,0.42389014,0.06735097,Good Fit,ATTT,18,2,2
11722,14.0,18.0,10.0,5.0,12.0,15.0,0.4375,0.5625,0.3125,0.15625,0.375,0.46875,0.84481007,0.7935246,0.0404383,0.12810627,-0.074970536,0.4255293,0.84481007,0.7935246,0.051285446,Best Fit,CNTT,19,1,2
11723,23.0,17.0,7.0,9.0,7.0,22.0,0.71875,0.53125,0.21875,0.28125,0.21875,0.6875,0.7599153,0.7729056,-0.36542347,0.07844992,-0.23038493,0.34386522,0.7729056,0.7599153,0.0129902875,Best Fit,ATTT,25,1,3
11724,2.0,0.0,8.0,14.0,20.0,12.0,0.0625,0.0,0.25,0.4375,0.625,0.375,-0.5997634,-0.31101826,0.7937785,0.7052783,-0.23985384,0.31767783,0.7937785,0.7052783,0.08850022,Best Fit,MKT,23,2,3
11725,6.0,8.0,18.0,12.0,20.0,17.0,0.1875,0.25,0.5625,0.375,0.625,0.53125,-0.38159785,-0.25837696,0.75760984,0.6391432,0.26171586,0.36272666,0.75760984,0.6391432,0.11846662,Best Fit,MKT,48,2,4
11726,24.0,19.0,16.0,28.0,27.0,29.0,0.75,0.59375,0.5,0.875,0.84375,0.90625,-0.09469733,0.27011308,0.45665604,0.69874096,-0.735173,0.5405825,0.69874096,0.5405825,0.1581585,Great Fit,TMDT,20,1,2
11727,8.0,18.0,13.0,19.0,18.0,18.0,0.25,0.5625,0.40625,0.59375,0.5625,0.5625,0.08910728,0.23919149,0.64790165,0.35611123,-0.5256694,0.6053918,0.64790165,0.6053918,0.0425099,Great Fit,MKT,21,2,3
11728,19.0,24.0,9.0,22.0,24.0,17.0,0.59375,0.75,0.28125,0.6875,0.75,0.53125,0.12145039,0.34816134,0.34495553,0.17294267,-0.92377627,0.24600431,0.34816134,0.34495553,0.0032058142,Good Fit,ATTT,17,1,2
11729,11.0,32.0,20.0,15.0,5.0,15.0,0.34375,1.0,0.625,0.46875,0.15625,0.46875,0.6151816,0.32087147,-0.42065695,-0.6281053,0.15532601,-0.021766758,0.6151816,0.32087147,0.29431012,Great Fit,CNTT,18,2,2
11730,10.0,18.0,23.0,23.0,27.0,21.0,0.3125,0.5625,0.71875,0.71875,0.84375,0.65625,-0.43591282,-0.31496552,0.7639165,0.42749232,-0.014899911,0.2897294,0.7639165,0.42749232,0.33642414,Best Fit,MKT,22,2,4
11731,3.0,8.0,14.0,25.0,27.0,22.0,0.09375,0.25,0.4375,0.78125,0.84375,0.6875,-0.4376275,-0.17704083,0.7769063,0.6409723,-0.3258764,0.44964853,0.7769063,0.6409723,0.13593398,Best Fit,MKT,16,2,2
11732,15.0,11.0,12.0,13.0,17.0,24.0,0.46875,0.34375,0.375,0.40625,0.53125,0.75,0.2735549,0.5304136,0.49728927,0.8829122,-0.24293931,0.8040517,0.8829122,0.8040517,0.07886051,Best Fit,TMDT,22,2,3
11733,20.0,19.0,21.0,5.0,4.0,9.0,0.625,0.59375,0.65625,0.15625,0.125,0.28125,0.36016834,0.016263282,-0.73320025,-0.6728159,0.6508966,-0.47629482,0.6508966,0.36016834,0.29072827,Great Fit,TTDPT,32,2,3
11734,12.0,2.0,4.0,15.0,12.0,17.0,0.375,0.0625,0.125,0.46875,0.375,0.53125,-0.18280308,0.1353884,0.2881592,0.64903826,-0.48789635,0.42231676,0.64903826,0.42231676,0.22672147,Great Fit,TMDT,23,1,4
11735,19.0,16.0,14.0,23.0,23.0,23.0,0.59375,0.5,0.4375,0.71875,0.71875,0.71875,-0.18691072,0.19000956,0.5574761,0.7234133,-0.7386772,0.52586687,0.7234133,0.5574761,0.1659372,Great Fit,TMDT,18,1,2
11736,0.0,7.0,22.0,5.0,1.0,0.0,0.0,0.21875,0.6875,0.15625,0.03125,0.0,-0.2393917,-0.5595476,-0.30021393,-0.55410606,0.83754075,-0.49317047,0.83754075,-0.2393917,1.0769324,Best Fit,TTDPT,16,2,1
11737,0.0,20.0,12.0,23.0,20.0,24.0,0.0,0.625,0.375,0.71875,0.625,0.75,0.13268894,0.2764671,0.63693213,0.41072503,-0.45183626,0.67582595,0.67582595,0.63693213,0.038893826,Great Fit,KETOAN,18,2,2
11738,22.0,9.0,5.0,18.0,26.0,21.0,0.6875,0.28125,0.15625,0.5625,0.8125,0.65625,-0.18403533,0.18728305,0.4761971,0.71774745,-0.6400225,0.35570142,0.71774745,0.4761971,0.24155037,Great Fit,TMDT,25,1,4
11739,3.0,6.0,5.0,4.0,10.0,12.0,0.09375,0.1875,0.15625,0.125,0.3125,0.375,0.30276278,0.5265115,0.8383903,0.8972957,-0.239848,0.9117615,0.9117615,0.8972957,0.014465812,Best Fit,KETOAN,27,2,4
11740,13.0,17.0,13.0,21.0,28.0,25.0,0.40625,0.53125,0.40625,0.65625,0.875,0.78125,-0.075900495,0.26640335,0.9163132,0.8576607,-0.6146793,0.7346191,0.9163132,0.8576607,0.058652457,Best Fit,MKT,30,1,3
11741,16.0,21.0,25.0,12.0,20.0,14.0,0.5,0.65625,0.78125,0.375,0.625,0.4375,-0.04540956,-0.28398088,0.04193656,-0.27025723,0.69154507,-0.31466773,0.69154507,0.04193656,0.6496085,Great Fit,TTDPT,21,1,2
11742,6.0,4.0,9.0,30.0,29.0,20.0,0.1875,0.125,0.28125,0.9375,0.90625,0.625,-0.5508218,-0.24094722,0.66244704,0.5891057,-0.4840662,0.30955443,0.66244704,0.5891057,0.07334132,Great Fit,MKT,18,2,1
11743,18.0,23.0,8.0,15.0,15.0,15.0,0.5625,0.71875,0.25,0.46875,0.46875,0.46875,0.61697584,0.6668397,-0.09521544,-0.13016286,-0.6982277,0.21826875,0.6668397,0.61697584,0.04986388,Great Fit,ATTT,27,1,4
11744,5.0,18.0,22.0,4.0,9.0,9.0,0.15625,0.5625,0.6875,0.125,0.28125,0.28125,0.22753844,-0.07431056,-0.0708196,-0.35469618,0.68730336,-0.120588936,0.68730336,0.22753844,0.45976493,Great Fit,TTDPT,21,2,2
11745,5.0,15.0,19.0,5.0,8.0,9.0,0.15625,0.46875,0.59375,0.15625,0.25,0.28125,0.21626318,-0.08778539,-0.079739645,-0.34643766,0.7113268,-0.10515049,0.7113268,0.21626318,0.4950636,Great Fit,TTDPT,15,2,2
11746,21.0,20.0,10.0,14.0,21.0,25.0,0.65625,0.625,0.3125,0.4375,0.65625,0.78125,0.6015561,0.8415098,0.3740614,0.6474896,-0.6030464,0.73152494,0.8415098,0.73152494,0.109984875,Best Fit,ATTT,18,2,2
11747,6.0,21.0,30.0,14.0,7.0,6.0,0.1875,0.65625,0.9375,0.4375,0.21875,0.1875,-0.07194087,-0.41462445,-0.34193048,-0.67656565,0.6758752,-0.4560305,0.6758752,-0.07194087,0.7478161,Great Fit,TTDPT,20,2,2
11748,18.0,20.0,21.0,16.0,17.0,21.0,0.5625,0.625,0.65625,0.5,0.53125,0.65625,0.63550633,0.41326082,-0.12450152,-0.01408041,0.5913741,0.3185087,0.63550633,0.5913741,0.044132248,Great Fit,CNTT,20,1,3
11749,11.0,18.0,29.0,19.0,10.0,9.0,0.34375,0.5625,0.90625,0.59375,0.3125,0.28125,-0.28131136,-0.6042396,-0.42291296,-0.70807415,0.6981994,-0.5907135,0.6981994,-0.28131136,0.9795108,Great Fit,TTDPT,37,2,3
11750,12.0,1.0,5.0,19.0,25.0,24.0,0.375,0.03125,0.15625,0.59375,0.78125,0.75,-0.30235848,0.066835195,0.6641661,0.85842407,-0.48436004,0.5252617,0.85842407,0.6641661,0.194258,Best Fit,TMDT,17,1,2
11751,14.0,24.0,9.0,4.0,8.0,16.0,0.4375,0.75,0.28125,0.125,0.25,0.5,0.93559396,0.8082688,-0.17187989,-0.131096,-0.103383675,0.35352057,0.93559396,0.8082688,0.1273252,Best Fit,CNTT,35,2,4
11752,23.0,20.0,27.0,21.0,15.0,15.0,0.71875,0.625,0.84375,0.65625,0.46875,0.46875,-0.26767322,-0.6005463,-0.7997066,-0.8457307,0.73133725,-0.8526948,0.73133725,-0.26767322,0.99901044,Best Fit,TTDPT,18,2,2
11753,2.0,8.0,24.0,14.0,8.0,5.0,0.0625,0.25,0.75,0.4375,0.25,0.15625,-0.48520154,-0.70839983,-0.11194412,-0.40480867,0.6809554,-0.43911016,0.6809554,-0.11194412,0.7928995,Great Fit,TTDPT,16,2,1
11754,10.0,16.0,23.0,15.0,15.0,18.0,0.3125,0.5,0.71875,0.46875,0.46875,0.5625,-0.02650037,-0.21048053,0.16273068,-0.020002073,0.65745986,0.117551595,0.65745986,0.16273068,0.49472916,Great Fit,TTDPT,18,1,2
11755,3.0,6.0,15.0,6.0,0.0,1.0,0.09375,0.1875,0.46875,0.1875,0.0,0.03125,-0.2161615,-0.5627021,-0.5128763,-0.707387,0.8049274,-0.5999351,0.8049274,-0.2161615,1.0210888,Best Fit,TTDPT,27,2,3
11756,23.0,24.0,10.0,14.0,18.0,15.0,0.71875,0.75,0.3125,0.4375,0.5625,0.46875,0.4984079,0.53577703,-0.1527059,-0.13210955,-0.5169613,0.024554549,0.53577703,0.4984079,0.037369113,Good Fit,ATTT,33,1,3
11757,12.0,10.0,7.0,6.0,6.0,24.0,0.375,0.3125,0.21875,0.1875,0.1875,0.75,0.71340746,0.7911204,0.05250892,0.4915567,-0.11243253,0.74751616,0.7911204,0.74751616,0.043604236,Best Fit,ATTT,22,1,2
11758,18.0,18.0,24.0,12.0,9.0,14.0,0.5625,0.5625,0.75,0.375,0.28125,0.4375,0.20513095,-0.16937494,-0.6992812,-0.66617006,0.8404729,-0.48008123,0.8404729,0.20513095,0.63534194,Best Fit,TTDPT,40,1,2
11759,3.0,0.0,0.0,14.0,10.0,15.0,0.09375,0.0,0.0,0.4375,0.3125,0.46875,-0.15653336,0.16509226,0.51357853,0.6895101,-0.5807347,0.5926037,0.6895101,0.5926037,0.09690644,Great Fit,TMDT,21,2,2
